shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
80042,43.433631,-80.442652,320006
80042,43.433592,-80.442209,320007
80042,43.433495,-80.441799,320008
80042,43.433378,-80.441358,320009
80042,43.433378,-80.441358,330001
80042,43.433217,-80.440750,330002
80042,43.433089,-80.440357,330003
80042,43.432925,-80.440007,330004
80042,43.432630,-80.439588,330005
80042,43.432055,-80.438941,330006
80042,43.431962,-80.438846,330007
80042,43.431962,-80.438846,340001
80042,43.431790,-80.438667,340002
80042,43.431167,-80.437983,340003
80042,43.430136,-80.436884,340004
80042,43.429937,-80.436623,340005
80042,43.429825,-80.436414,340006
80042,43.429319,-80.434850,340007
80042,43.429319,-80.434850,350001
80042,43.429235,-80.434590,350002
80042,43.429119,-80.434217,350003
80042,43.428869,-80.433403,350004
80042,43.428476,-80.432191,350005
80042,43.427671,-80.432679,350006
80042,43.427514,-80.432755,350007
80042,43.427514,-80.432755,360001
80042,43.427193,-80.432908,360002
80042,43.426681,-80.433017,360003
80042,43.426396,-80.433093,360004
80042,43.426130,-80.433181,360005
80042,43.425930,-80.433273,360006
80042,43.425314,-80.433612,360007
80042,43.425061,-80.433789,360008
80042,43.424503,-80.434242,360009
80042,43.424398,-80.434333,360010
80042,43.424265,-80.434475,360011
80042,43.423827,-80.435075,360012
80042,43.423452,-80.435673,360013
80042,43.423384,-80.435796,360014
80042,43.423201,-80.436119,360015
80042,43.423201,-80.436119,370001
80042,43.422691,-80.437021,370002
80042,43.422557,-80.437254,370003
80042,43.422083,-80.438076,370004
80042,43.422046,-80.438164,370005
80042,43.421970,-80.438318,370006
80042,43.421878,-80.438532,370007
80042,43.421777,-80.438814,370008
80042,43.421683,-80.439167,370009
80042,43.421649,-80.439362,370010
80042,43.421412,-80.440733,370011
80042,43.421278,-80.441520,370012
80042,43.422091,-80.441773,370013
80043,43.475975,-80.525487,10001
80043,43.476168,-80.524943,10002
80043,43.476560,-80.523768,10003
80043,43.476730,-80.523332,10004
80043,43.476730,-80.523332,20001
80043,43.477101,-80.522383,20002
80043,43.477643,-80.520852,20003
80043,43.477740,-80.520593,20004
80043,43.477740,-80.520593,30001
80043,43.478027,-80.519823,30002
80043,43.475857,-80.517968,30003
80043,43.475090,-80.517334,30004
80043,43.475090,-80.517334,40001
80043,43.474990,-80.517250,40002
80043,43.473536,-80.516100,40003
80043,43.473536,-80.516100,50001
80043,43.473459,-80.516039,50002
80043,43.472494,-80.515220,50003
80043,43.472250,-80.514975,50004
80043,43.471932,-80.514630,50005
80043,43.471220,-80.513778,50006
80043,43.471220,-80.513778,60001
80043,43.471125,-80.513664,60002
80043,43.470158,-80.512618,60003
80043,43.469475,-80.511890,60004
80043,43.468742,-80.511090,60005
80043,43.468700,-80.511035,60006
80043,43.468700,-80.511035,70001
80043,43.468579,-80.510873,70002
80043,43.468068,-80.510068,70003
80043,43.467741,-80.509502,70004
80043,43.467741,-80.509502,80001
80043,43.467657,-80.509357,80002
80043,43.467025,-80.508308,80003
80043,43.466462,-80.507340,80004
80043,43.465887,-80.506366,80005
80043,43.465474,-80.505636,80006
80043,43.465474,-80.505636,90001
80043,43.465310,-80.505346,90002
80043,43.465029,-80.504865,90003
80043,43.464885,-80.504658,90004
80043,43.464094,-80.503326,90005
80043,43.463952,-80.503085,90006
80043,43.463952,-80.503085,100001
80043,43.463744,-80.502729,100002
80043,43.463316,-80.502011,100003
80043,43.463078,-80.501587,100004
80043,43.462946,-80.501432,100005
80043,43.462580,-80.501027,100006
80043,43.462580,-80.501027,110001
80043,43.462524,-80.500964,110002
80043,43.461510,-80.499852,110003
80043,43.461510,-80.499852,120001
80043,43.461312,-80.499636,120002
80043,43.460546,-80.498807,120003
80043,43.459973,-80.498169,120004
80043,43.459335,-80.497464,120005
80043,43.459138,-80.497243,120006
80043,43.459138,-80.497243,130001
80043,43.459128,-80.497232,130002
80043,43.458944,-80.497019,130003
80043,43.458853,-80.496921,130004
80043,43.458781,-80.496819,130005
80043,43.458662,-80.496583,130006
80043,43.458514,-80.496242,130007
80043,43.458390,-80.496044,130008
80043,43.458276,-80.495920,130009
80043,43.458160,-80.495842,130010
80043,43.457853,-80.495655,130011
80043,43.457797,-80.495619,130012
80043,43.457220,-80.495265,130013
80043,43.457220,-80.495265,140001
80043,43.457015,-80.495139,140002
80043,43.456034,-80.494516,140003
80043,43.455623,-80.494263,140004
80043,43.455379,-80.494136,140005
80043,43.454925,-80.493858,140006
80043,43.454811,-80.493761,140007
80043,43.454588,-80.494440,140008
80043,43.454588,-80.494440,150001
80043,43.454146,-80.495786,150002
80043,43.453585,-80.497490,150003
80043,43.453521,-80.497638,150004
80043,43.453428,-80.497776,150005
80043,43.453319,-80.497890,150006
80043,43.453139,-80.497991,150007
80046,43.453139,-80.497991,10001
80046,43.452857,-80.498150,10002
80046,43.452467,-80.496947,10003
80046,43.452289,-80.496333,10004
80046,43.452556,-80.496205,10005
80046,43.452739,-80.496083,10006
80046,43.452884,-80.495897,10007
80046,43.452962,-80.495727,10008
80046,43.453154,-80.495145,10009
80046,43.452986,-80.494808,10010
80046,43.452737,-80.494009,10011
80046,43.452482,-80.493233,10012
80046,43.452385,-80.492770,10013
80046,43.452321,-80.492124,10014
80046,43.452251,-80.491770,10015
80046,43.452197,-80.491607,10016
80046,43.452197,-80.491607,20001
80046,43.452129,-80.491407,20002
80046,43.451382,-80.489596,20003
80046,43.450858,-80.488288,20004
80046,43.450317,-80.486946,20005
80046,43.451216,-80.486221,20006
80046,43.451216,-80.486221,30001
80046,43.451349,-80.486113,30002
80046,43.450595,-80.484499,30003
80046,43.450499,-80.484290,30004
80046,43.450499,-80.484290,40001
80046,43.449303,-80.481659,40002
80046,43.449119,-80.481249,40003
80046,43.449119,-80.481249,50001
80046,43.448706,-80.480331,50002
80046,43.448568,-80.480025,50003
80046,43.448568,-80.480025,60001
80046,43.448109,-80.479006,60002
80046,43.447647,-80.477969,60003
80046,43.447230,-80.477040,60004
80046,43.446983,-80.476492,60005
80046,43.446983,-80.476492,70001
80046,43.446803,-80.476093,70002
80046,43.446392,-80.475172,70003
80046,43.446203,-80.474741,70004
80046,43.446148,-80.474556,70005
80046,43.446113,-80.474358,70006
80046,43.446111,-80.474163,70007
80046,43.446119,-80.474024,70008
80046,43.446148,-80.473869,70009
80046,43.446190,-80.473718,70010
80046,43.446273,-80.473483,70011
80046,43.446321,-80.473276,70012
80046,43.446341,-80.473106,70013
80046,43.446343,-80.472972,70014
80046,43.446338,-80.472838,70015
80046,43.446306,-80.472678,70016
80046,43.446255,-80.472500,70017
80046,43.445713,-80.471258,70018
80046,43.445574,-80.470918,70019
80046,43.445572,-80.470913,70020
80046,43.445572,-80.470913,80001
80046,43.445313,-80.470199,80002
80046,43.444512,-80.467992,80003
80046,43.444414,-80.467742,80004
80046,43.444347,-80.467577,80005
80046,43.444266,-80.467445,80006
80046,43.444266,-80.467445,90001
80046,43.444247,-80.467413,90002
80046,43.444109,-80.467248,90003
80046,43.443598,-80.466729,90004
80046,43.443238,-80.466329,90005
80046,43.442333,-80.465325,90006
80046,43.442162,-80.465139,90007
80046,43.442162,-80.465139,100001
80046,43.441578,-80.464497,100002
80046,43.440862,-80.463724,100003
80046,43.440148,-80.462947,100004
80046,43.439949,-80.462725,100005
80046,43.439949,-80.462725,110001
80046,43.439832,-80.462594,110002
80046,43.439708,-80.462427,110003
80046,43.439536,-80.462112,110004
80046,43.439316,-80.461605,110005
80046,43.439094,-80.461028,110006
80046,43.438965,-80.460665,110007
80046,43.438965,-80.460665,120001
80046,43.438270,-80.458719,120002
80046,43.438180,-80.458414,120003
80046,43.438146,-80.457483,120004
80046,43.438106,-80.457263,120005
80046,43.437961,-80.456884,120006
80046,43.437488,-80.455884,120007
80046,43.437398,-80.455671,120008
80046,43.437133,-80.454854,120009
80046,43.436930,-80.454436,120010
80046,43.436616,-80.453938,120011
80046,43.436443,-80.453637,120012
80046,43.436424,-80.453595,120013
80046,43.436424,-80.453595,130001
80046,43.436382,-80.453500,130002
80046,43.436206,-80.452994,130003
80046,43.436062,-80.452455,130004
80046,43.435736,-80.451451,130005
80046,43.435632,-80.451122,130006
80046,43.435632,-80.451122,140001
80046,43.435598,-80.451014,140002
80046,43.435410,-80.450440,140003
80046,43.435153,-80.449648,140004
80046,43.435153,-80.449648,150001
80046,43.435087,-80.449444,150002
80046,43.434679,-80.448206,150003
80046,43.434559,-80.447817,150004
80046,43.434405,-80.447343,150005
80046,43.434405,-80.447343,160001
80046,43.434243,-80.446842,160002
80046,43.433931,-80.445851,160003
80046,43.433532,-80.444564,160004
80046,43.433487,-80.444327,160005
80046,43.433477,-80.444183,160006
80046,43.433465,-80.444057,160007
80046,43.433465,-80.444057,170001
80046,43.433464,-80.444045,170002
80046,43.433456,-80.443812,170003
80046,43.433477,-80.443566,170004
80046,43.433608,-80.442950,170005
80046,43.433631,-80.442652,170006
80046,43.433592,-80.442209,170007
80046,43.433495,-80.441799,170008
80046,43.433378,-80.441358,170009
80046,43.433378,-80.441358,180001
80046,43.433217,-80.440750,180002
80046,43.433089,-80.440357,180003
80046,43.432925,-80.440007,180004
80046,43.432630,-80.439588,180005
80046,43.432055,-80.438941,180006
80046,43.431962,-80.438846,180007
80046,43.431962,-80.438846,190001
80046,43.431790,-80.438667,190002
80046,43.431167,-80.437983,190003
80046,43.430136,-80.436884,190004
80046,43.429937,-80.436623,190005
80046,43.429825,-80.436414,190006
80046,43.429319,-80.434850,190007
80046,43.429319,-80.434850,200001
80046,43.429235,-80.434590,200002
80046,43.429119,-80.434217,200003
80046,43.428869,-80.433403,200004
80046,43.428476,-80.432191,200005
80046,43.427671,-80.432679,200006
80046,43.427514,-80.432755,200007
80046,43.427514,-80.432755,210001
80046,43.427193,-80.432908,210002
80046,43.426681,-80.433017,210003
80046,43.426396,-80.433093,210004
80046,43.426130,-80.433181,210005
80046,43.425930,-80.433273,210006
80046,43.425314,-80.433612,210007
80046,43.425061,-80.433789,210008
80046,43.424503,-80.434242,210009
80046,43.424398,-80.434333,210010
80046,43.424265,-80.434475,210011
80046,43.423827,-80.435075,210012
80046,43.423452,-80.435673,210013
80046,43.423384,-80.435796,210014
80046,43.423201,-80.436119,210015
80046,43.423201,-80.436119,220001
80046,43.422691,-80.437021,220002
80046,43.422557,-80.437254,220003
80046,43.422083,-80.438076,220004
80046,43.422046,-80.438164,220005
80046,43.421970,-80.438318,220006
80046,43.421878,-80.438532,220007
80046,43.421777,-80.438814,220008
80046,43.421683,-80.439167,220009
80046,43.421649,-80.439362,220010
80046,43.421412,-80.440733,220011
80046,43.421278,-80.441520,220012
80046,43.422091,-80.441773,220013
90013,43.498145,-80.528838,10001
90013,43.498143,-80.528243,10002
90013,43.498586,-80.528231,10003
90013,43.498816,-80.528202,10004
90013,43.498921,-80.528144,10005
90013,43.499077,-80.527955,10006
90013,43.499168,-80.527916,10007
90013,43.499857,-80.527871,10008
90013,43.500026,-80.527869,10009
90013,43.500127,-80.527918,10010
90013,43.500195,-80.528026,10011
90013,43.500224,-80.528217,10012
90013,43.500221,-80.528346,10013
90013,43.500183,-80.528524,10014
90013,43.500103,-80.528710,10015
90013,43.499911,-80.528922,10016
90013,43.499921,-80.528936,10017
90013,43.499935,-80.528965,10018
90013,43.499945,-80.528992,10019
90013,43.499951,-80.529030,10020
90013,43.499950,-80.529080,10021
90013,43.499944,-80.529108,10022
90013,43.499928,-80.529150,10023
90013,43.500000,-80.529247,10024
90013,43.500063,-80.529329,10025
90013,43.500147,-80.529494,10026
90013,43.500147,-80.529494,20001
90013,43.500255,-80.529706,20002
90013,43.500373,-80.529861,20003
90013,43.500495,-80.529973,20004
90013,43.501182,-80.530360,20005
90013,43.501783,-80.530704,20006
90013,43.501783,-80.530704,30001
90013,43.501795,-80.530710,30002
90013,43.502477,-80.531149,30003
90013,43.502075,-80.532181,30004
90013,43.501920,-80.532621,30005
90013,43.501684,-80.533353,30006
90013,43.501591,-80.533634,30007
90013,43.501464,-80.533974,30008
90013,43.501464,-80.533974,40001
90013,43.501372,-80.534221,40002
90013,43.500848,-80.535605,40003
90013,43.500237,-80.537334,40004
90013,43.500237,-80.537334,50001
90013,43.500133,-80.537628,50002
90013,43.499618,-80.539000,50003
90013,43.499574,-80.539114,50004
90013,43.498989,-80.540697,50005
90013,43.498931,-80.540851,50006
90013,43.498526,-80.542076,50007
90013,43.498487,-80.542180,50008
90013,43.498076,-80.543370,50009
90013,43.497735,-80.544277,50010
90013,43.497735,-80.544277,60001
90013,43.497558,-80.544746,60002
90013,43.497238,-80.545621,60003
90013,43.497081,-80.546082,60004
90013,43.496587,-80.547460,60005
90013,43.496587,-80.547460,70001
90013,43.496476,-80.547771,70002
90013,43.495924,-80.549337,70003
90013,43.495738,-80.549858,70004
90013,43.495490,-80.550574,70005
90013,43.495490,-80.550574,80001
